,COD_HECHO,DEP,MUN,CODMUN,FECHA,REVIEW,NOMBREDEP,NOMBREMUN,CODDEP,CODRegion,longitude,latitude,REVIEW_mundep,CODDEPAL,CODDEPALlist,CODDEPALlist2
2336,34596,SANTANDER,PIEDECUESTA,68547,25/03/2019,narcotraficantes mas buscados mundo jefe oficina envigado ivan suarez muoz alias barbas capturado piedecuesta santander luego acucioso trabajo inteligencia fuerza aerea colombiana articulador vuelos narcotrafico caribe enfocados controlar espacio aereo actividades ilicitas dominio realizan fuerza aerea colombiana orienta esfuerzos vuelos narcotrafico autores intelectuales ello traves inteligencia militar ubicado lugar escondia alias barbas dirigia red criminal territorio,Santander,Piedecuesta,68,Andina,-73.05149968,6.982801039,envigado suarez piedecuesta santander,Santander,['santander'],['santander']
2337,35934,SANTANDER,PIEDECUESTA,68547,21/07/2019,asesinados dos hombres dos mas resultaron gravemente heridos luego desconocido disparara grupo personas departia tienda hecho ocurrio barrio cantara municipio piedecuesta sur area metropolitana bucaramanga victimas identificada fredy alexander sandoval aos murio herida torax mientras atendido hospital universitario santander victima identificada brayan forero cocua aos ingreso hospital local piedecuesta signos vitales,Santander,Piedecuesta,68,Andina,-73.05149968,6.982801039,piedecuesta sur bucaramanga santander piedecuesta,Santander,['santander'],['santander']
2338,34600,VALLE_DEL_CAUCA,EL_CAIRO,76246,22/03/2019,sistema alertas tempranas defensoria pueblo emitio alerta temprana cairo departamento valle cauca situacion riesgo deriva serie eventos ocurridos ultimos dias cuales inician llamadas extorsivas devenido hechos incendio vivienda sacrificio res dejo escrito mensaje amenazante personas habitan localidad homicidio habitante vereda momento conoce oficialmente desplazamiento grupos familiares denunciado hecho fiscalia abandonando casas bienes madre persona asesinada coordinadora fundacion nuevo renacer municipio san jose palmar segun informa representante legal dicha ong ademas habia sido reconocida desplazada,Valle del Cauca,El Cairo,76,Andina,-76.22161412,4.760879685,pueblo cairo valle cauca fundacion nuevo san jose palmar,Valle del Cauca,['valledelcauca'],['valledelcauca']
2339,34741,VALLE_DEL_CAUCA,EL_CAIRO,76246,6/04/2019,lamentable hecho registro tarde sabado abril cairo municipio ubicado noreste valle cauca allijose daniel gomez cruz exacalde dicha localidad victima ataque arma fuego segun reporte policia valle cauca hechos presentaron victima aos edadse encontraba jugando parquesen establecimiento abierto publico agredido dos sujetos movilizaban motocicleta ataque ocurrio hacia tarde exactamenteen billarubicado carrera pleno parque principal cairo gomez cruz resulto gravemente herido exalcalde trasladado hospital santa catalina dicho municipio vallecaucano lamentablemente debido gravedad heridasfallecio jose daniel gomez cruz fuealcalde cairo parecer iba aspirar nuevamente cargo,Valle del Cauca,El Cairo,76,Andina,-76.22161412,4.760879685,cairo valle cauca gomez cruz valle cauca cairo gomez cruz santa catalina jose gomez cruz cairo,Valle del Cauca,['valledelcauca'],['valledelcauca']
2340,34927,VALLE_DEL_CAUCA,EL_CAIRO,76246,25/04/2019,sistema alertas tempranas defensoria pueblo realizo seguimiento alerta temprana cairo departamento valle cauca advierte inminente riesgo desplazamiento forzado sigue presentando vereda pacifico conforme informacion conocida defensoria meses marzo corrido abril siguen presentando amenazas telefonicas sujetos advirtieron familias alli habitan deben irse zona,Valle del Cauca,El Cairo,76,Andina,-76.22161412,4.760879685,pueblo cairo valle cauca zona,Valle del Cauca,['valledelcauca'],['valledelcauca']
2341,34604,CAUCA,SANTA_ROSA,19701,26/03/2019,hombres armados atacaron dos oportunidades estacion policia localidad llevo uniformados respondieran ataque,Cauca,Santa Rosa,19,Pacifico,-76.57377772,1.7029741840000001,,Cauca,['cauca'],['cauca']
2342,34624,CESAR,GAMARRA,20295,27/03/2019,personal perteneciente seccional transito transporte ubicados via aguaclara logro captura persona aos movilizaba vehiculo tipo automovil servicio publico momentos solicita registro equipaje encontrandole dentro mismo ocho kilogramos marihuana cuales estan avaluados millones pesos,Cesar,Gamarra,20,Caribe,-73.74087973,8.322858404,,Cesar,['cesar'],['cesar']
2343,34626,TOLIMA,ORTEGA,73504,27/03/2019,desarrollo ejecucion plan choque lll fase hace paga construyendo seguridad departamento policia tolima trabajo permanente constante mano fiscalia general nacion municipio ortega ultimas horas unidades seccional investigacion criminal sijin lograron desarticulacion organizacion delincuencial conocida caracoli conformada personas mujeres grupo delictivo ejerce actividad ilegal desarrollo investigacion logro evidenciar modalidad utilizada respondia venta ambulante domicilio estupefacientes utilizando mujeres gestacion ocasiones utilizaban instalaciones fijas viviendas conocidas mal llamadas ollas,Tolima,Ortega,73,Andina,-75.22076272,3.935029466,tolima ortega caracoli,Tolima,['tolima'],['tolima']
2344,34640,CAUCA,GUAPI,19318,27/03/2019,operativo coordinado fiscalia general nacion seccional cauca armada logro incautacion semisumergible transportaba mil kilos clorhidrato cocaina pacifico caucano acciones capturados dos colombianos hombre nacionalidad ecuatoriana,Cauca,Guapi,19,Pacifico,-77.8856127,2.570660343,cauca,Cauca,['cauca'],['cauca']
2345,34792,CAUCA,GUAPI,19318,10/04/2019,armada capturo hombre alias reinaldo gavilan investigado presunto cabecilla grupo armado organizado residual controla corredores movilidad narcotrafico guapi desarrollo operaciones control maritimo prevenir hurto embarcaciones realizo arresto parte miembros guardacostas adscritas fuerza naval pacifico bahia buenaventura informacion inteligencia naval apoyo unidad especial investigacion fiscalia general nacion,Cauca,Guapi,19,Pacifico,-77.8856127,2.570660343,guapi bahia buenaventura,Cauca,['cauca'],['cauca']
2346,35682,CAUCA,GUAPI,19318,29/06/2019,armada asesto tres nuevos golpes narcotrafico contrabando area general municipio guapi incautar kilogramos pasta base cocaina mas millones pesos transportadas tres embarcaciones diferentes,Cauca,Guapi,19,Pacifico,-77.8856127,2.570660343,guapi,Cauca,['cauca'],['cauca']
2347,34643,NARIÑO,TUQUERRES,52838,27/03/2019,via tuquerres conduce pasto nario realizo incautacion kilos clorhidrato cocaina cuales hallados compartimento oculto adecuado carroceria vehiculo tipo camion igual manera diligencia allanamiento registro establecimiento abierto publico funciona taller vehiculos ciudad cali logro incautacion kilos cocaina distribuidos dos vehiculos primer hallazgo camioneta platon tenia adaptado piso falso encontraron kilos segundo encontrado camioneta compartimiento tipo caleta contenia kilos clorhidrato cocaina,Nariño,Túquerres,52,Pacifico,-77.61781114,1.086611154,tuquerres pasto nario ciudad cali,Nariño,['nario'],['nario']
2348,34892,NARIÑO,TUQUERRES,52838,22/04/2019,soldado profesional cristian camilo rendon escapo secuestradores pudo esfuerzo pese cansancio llego estacion policia zona rural tuquerres nario ultima vez vieron soldado aos sabado febrero salia batallon reentrenamiento ubicado barrio chapal sur pasto militar llevado centro asistencial recuperacion luego mostrar seales deshidratacion aun conocia parte medico salud,Nariño,Túquerres,52,Pacifico,-77.61781114,1.086611154,zona tuquerres nario sur pasto,Nariño,['nario'],['nario']
2349,35506,NARIÑO,TUQUERRES,52838,15/06/2019,uniformados gaula policia ipiales apoyo sipol lograron captura orden judicial hombre sealado ser extorsionista municipio tuquerres operativo llevo cabo ayer maana centro localidad altura calle carrera materializan orden captura neider fernando ortiz preciado aos edad asi mismo destacan hombre perfilado segun inteligencia policial personal sipol integrante red apoyo terrorismo ejercito liberacion eln,Nariño,Túquerres,52,Pacifico,-77.61781114,1.086611154,ipiales tuquerres fernando,Nariño,['nario'],['nario']
2350,34648,ATLANTICO,PIOJO,8549,28/03/2019,atlantico continua luchando inseguridad amenazas hacia funcionarios publicos lideres sociales casos maestro armando pardo representante social sabanalarga directora hospital piojo sonia villanueva nieto denunciado varios medios comunicacion victimas bandas criminales operan departamento,Atlántico,Piojó,8,Caribe,-75.10759383,10.75031804,atlantico sabanalarga piojo villanueva,Atlántico,['atlantico'],['atlantico']
2351,34650,ANTIOQUIA,CAREPA,5147,28/03/2019,capturado policia hombre conocido mundo crimen mulato figura cartel mas buscados homicidio lider social municipio carepa departamento antioquia presidente junta accion comunal vereda pichinde corregimiento saiza tierralta cordoba importante destacar mulato seria autor material asesinato lider social hechos ocurridos diciembre desplazaba vehiculo transporte publico municipio carepa tierralta interceptado sujetos desconocidos luego obligarlo bajar automotor torturaron posteriormente quitaron vida arma fuego,Antioquia,Carepa,5,Andina,-76.65398259,7.755033954,carepa antioquia tierralta cordoba carepa tierralta,Antioquia,['antioquia'],['antioquia']
2352,34652,ANTIOQUIA,CHIGORODO,5172,28/03/2019,policia traves seccional investigacion criminal departamento policia uraba apoyo fiscalia general nacion logro desarticular empresa estructura delincuencial servicio subestructura carlos vasquez grupo armado organizado clan golfo labores inteligencia adelantadas investigadores judiciales seccional investigacion criminal fiscalia seccional antinarcoticos policia colombianos logro captura personas dedicaban distribuir sustancias estupefacientes pequeas dosis municipio chigorodo,Antioquia,Chigorodó,5,Andina,-76.67722839,7.665894884,uraba carlos chigorodo,Antioquia,['antioquia'],['antioquia']
2353,35514,ANTIOQUIA,CHIGORODO,5172,16/06/2019,ejercito ubico lugar uraba antioqueo miembros subestructura carlos vasquez clan golfo intentaban esconderse parecer cometer acciones terroristas poblacion civil acuerdo primeras informaciones autoridades hechos presentaron serrania abibe municipio chigorodo tras combates logro captura hombre nacionalidad venezolana ademas recuperacion menor edad habia sido reclutada manera forzada incautadas tres armas fuego cinco granadas municion diferentes calibres asi material intendencia equipos comunicacion,Antioquia,Chigorodó,5,Andina,-76.67722839,7.665894884,uraba carlos chigorodo,Antioquia,['antioquia'],['antioquia']
2354,35525,ANTIOQUIA,CHIGORODO,5172,16/06/2019,menor quince aos habria sido reclutada forzosamente grupo armado clan golfo rescatada tropas ejercito medio operaciones zona rural chigorodo urab,Antioquia,Chigorodó,5,Andina,-76.67722839,7.665894884,medio zona chigorodo,Antioquia,['antioquia'],['antioquia']
2355,34654,ANTIOQUIA,PUERTO_BERRIO,5579,29/03/2019,operativo policia detecto placas vehiculo coincidian documentos presentados conductor sospechoso caso verificamos interior encontramos buscamos puertas hallamos caletas habia escondidos kilos cocaina pura afirmo comandante policia transito magdalena medio capitan john mendoza droga avaluada millones pesos conductor camioneta dejado disposicion fiscalia general nacion respectiva judicializacion narcotrafico,Antioquia,Puerto Berrío,5,Andina,-74.40713862,6.483691814,magdalena medio,Antioquia,['antioquia'],['antioquia']
2356,36570,ANTIOQUIA,PUERTO_BERRIO,5579,14/09/2019,instalacion bandera eln arbol ubicado zona rural municipio puerto berrio antioquia genero temor habitantes veredas martina bodega usan via ir vecinas poblaciones yondo segovia remedios coronel samuel salinas valencia comandante brigada xiv ejercito sostuvo zona instalado distintivo encontraron explosivos material guerra grupo margen ley cosas hace presencia parte magdalena medio segun indico oficial,Antioquia,Puerto Berrío,5,Andina,-74.40713862,6.483691814,zona puerto berrio antioquia yondo segovia remedios valencia zona magdalena medio,Antioquia,['antioquia'],['antioquia']
2357,34657,MAGDALENA,EL_BANCO,47245,29/03/2019,madrugada viernes conocio comunidad instalacion bandera grupo guerrillero eln colocada carretera conduce municipio banco tamalameque sur magdalena habitantes sector temerosos dieron avisos ejercito trasladaron hacia lugar apersonarse situacion segun testigos bandera encuentra escasos metros puente rio cesar banco,Magdalena,El Banco,47,Caribe,-73.97737406,9.009791962000001,banco tamalameque sur magdalena puente rio cesar banco,Magdalena,['magdalena'],['magdalena']
2358,34706,MAGDALENA,EL_BANCO,47245,2/04/2019,aparicion bandera eln area rural banco significa grupo insurgente presencia region sino estrategia delincuencia extorsionar sacar provecho miedo comunidad conclusion consejo extraordinario seguridad realizado fin semana riberea poblacion asistieron altos mandos seccionales ejercito policia igual fiscalia alcaldia local varios congresistas gremio ganadero gobierno departamental magdalena,Magdalena,El Banco,47,Caribe,-73.97737406,9.009791962000001,banco altos magdalena,Magdalena,['magdalena'],['magdalena']
2359,34659,SUCRE,SAN_BENITO_ABAD,70678,29/03/2019,alerta presencia seria guerrilla sur departamento sucre lanzo diputado jorge mario hernandez merlano sesion asamblea segun cabildante hace dias conocimiento informacion paso horas pudo corroborar comunidad comerciantes ganaderos advierten presencia personas tres cuatro mujeres fuertemente armadas sector callejon zona rural san benito zozobra comunidades san jorge mojana,Sucre,San Benito Abad,70,Caribe,-75.03138185,8.92988959,sur sucre paso zona san benito san,Sucre,['sucre'],['sucre']
